Industry,investment_type,SubIndustry,ProductServiceType,name,Unicorn,org_name,cb_url,rank,legal_name,roles,homepage_url,country_code,region,city,status,short_description,category_list,category_groups_list,num_funding_rounds,total_funding_usd,founded_on,last_funding_on,closed_on,employee_count,logo_url,alias1,primary_role,num_exits,funding_round_uuid,org_country_code,announced_on,raised_amount_usd,post_money_valuation_usd,post_money_valuation,investor_count,investor_name,investor_type,is_lead_investor,investor_country_code,investor_types,investor_investment_count,investor_total_funding_usd,is_lead_investor_name,featured_job_title,acquirer_name,acquisition_type,acquired_on,stock_exchange_symbol,stock_symbol,went_public_on,valuation_price_usd,money_raised_usd,funding_year,founded_year,acquired_year,went_public_year,country_name(CHN),country_name,country_name_full,Post Money Value
儲能,,化學儲能,合成甲烷,Dynamic Biogas,,Dynamic Biogas,https://www.crunchbase.com/organization/dynamic-biogas,2680486.0,BIOGAZOWNIA KRUSZKI SP Z O O,company,https://www.dynamicbiogas.com,POL,Wielkopolskie,Poznan,operating,Dynamic Biogas is a developer and operator of anaerobic digestion systems.,"Biomass Energy,Energy Storage,Oil and Gas","Energy,Natural Resources,Sustainability",,,2016-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/e33rarfp5w2lc1srvoyb,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2016.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Charge Bliss,,Charge Bliss,https://www.crunchbase.com/organization/charge-bliss,492303.0,Charge Bliss Inc.,company,https://chargebliss.com,USA,California,Aliso Viejo,operating,Charge Bliss was organized in 2011 to combine intelligent technologies for building energy management with electric vehicle charging.,"Battery,Electric Vehicle,Renewable Energy","Energy,Sustainability,Transportation",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/jqu0heefl9blxfbkxi5d,,company,,,,,,,,,,,,,,,,,CEO,,,,,,,,,,2011.0,,,,,,
儲能,,電池循環經濟,"電池回收再利用,二次生命電池",10w-40,,10w-40,https://www.crunchbase.com/organization/10w-40,1952467.0,Lubrifilm s.r.o.,company,http://www.10w-40.com,CZE,Zlinsky kraj,Zlin,operating,"10w-40 is an online shop that provides a wide range of care battery bars, oils, and spare parts.","Automotive,Battery,E-Commerce","Commerce and Shopping,Energy,Transportation",,,2014-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ca5sp1ahicskyr7vcdtw,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,,,,,,
儲能,,"其它,熱能儲能",地壓地熱儲能,Green Technology,,Green Technology,https://www.crunchbase.com/organization/green-technology-a931,3346694.0,Green Technology s.r.o.,company,http://www.green-t.cz,CZE,Pardubicky kraj,Pardubice,operating,"Green Technology specializes in the implementation and operation of technologies using photovoltaics, biogas, and geothermal energy.","Geothermal Energy,Natural Resources,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2009-10-05,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/jf5x9h8zihvxfuojslyn,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",SOLAR SHOP,,SOLAR SHOP,https://www.crunchbase.com/organization/solar-shop-6502,2643151.0,Xtalk s.r.o.,company,https://solar-shop.cz/,CZE,Kralovehradecky kraj,Tyniste Nad Orlici,operating,SOLAR SHOP focuses on solar energy through solar panels and batteries for customers via a digital medium.,"Battery,Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2006-09-15,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/qk41lsdfavic1ca366pa,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,電池循環經濟,"電池回收再利用,二次生命電池",Green Energy Trading,,Green Energy Trading,https://www.crunchbase.com/organization/green-energy-trading-3f53,1710901.0,Green Energy Trading s.r.o.,company,https://www.getrading.eu,CZE,Jihomoravsky kraj,Znojmo,operating,"Green Energy Trading is a seller and distributor of solar panels, inverters, batteries, and photovoltaic accessories.","Battery,Solar,Wholesale","Commerce and Shopping,Energy,Natural Resources,Sustainability",,,2005-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/oqay02efy3uchq7btmrh,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,SOLEKO POLSKA,,SOLEKO POLSKA,https://www.crunchbase.com/organization/soleko-polska,2577816.0,SOLEKO POLSKA SP. Z O.O.,company,https://www.kolektory.com,POL,Swietokrzyskie,Krasocin,operating,"SOLEKO POLSKA offers solar panels, heat pumps, and collectors services.","Energy,Energy Storage,Solar","Energy,Natural Resources,Sustainability",,,2015-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/emge2vivurlnkhijdp2u,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,,,,,,
儲能,,其它,,Tattoo Sets,,Tattoo Sets,https://www.crunchbase.com/organization/tattoo-sets,1450085.0,Tetovací Sady s.r.o.,company,https://tetovacisady.cz,CZE,Liberecky kraj,Jestrebi,operating,Tattoo Sets is a supplier of tattoos and permanent makeup products.,"Battery,E-Commerce,Sales,Shipping","Commerce and Shopping,Energy,Sales and Marketing,Transportation",,,2015-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/q21ma3rhwvxf5ecwahab,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2015.0,,,,,,
儲能,,化學儲能,"電轉氫,合成甲烷,綠氨",Evos,,Evos,https://www.crunchbase.com/organization/evos-06a5,286215.0,Evos Management B.V.,company,https://evos.eu/,NLD,Noord-Holland,Amsterdam,operating,Evos focuses on liquid energy and chemical storage solutions through energy efficiency and renewable technology.,"Chemical,Energy Storage,Renewable Energy","Energy,Science and Engineering,Sustainability",,,2019-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/yacus6cmkombvbnqxdhq,,company,,,,,,,,,,,,,,,,,Chief Commercial Officer,,,,,,,,,,2019.0,,,,,,
儲能,,"電化學儲能,儲能系統整合","鈉離子電池,設備供應安裝",Necron Energy,,Necron Energy,https://www.crunchbase.com/organization/necron-energy,2666836.0,,company,https://www.necron.com.tr,TUR,Istanbul,Tuzla,operating,"Necron Energy manufactures and distributes electric vehicle equipment, UPS systems, batteries, and other products.","Battery,Electronics,Energy,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing",,,2007-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xoyq5vodwpr9bod0sybb,,company,,,,,,,,,,,,,,,,,Founder and Chairman of the Board,,,,,,,,,,2007.0,,,,,,
儲能,,電池循環經濟,電池回收再利用,General Lithium,,General Lithium,https://www.crunchbase.com/organization/general-lithium,2001417.0,"Jiangsu Ronghui General Lithium Industry Co., Ltd.",company,http://www.generallithium.com,CHN,Jiangsu,Haimen,operating,General Lithium is a manufacturer of deep-processed lithium products.,"Advanced Materials,Battery,Manufacturing","Energy,Manufacturing,Science and Engineering",,,2006-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/diohokrhkabxcdetolht,江苏容汇通用锂业股份有限公司,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,電池循環經濟,"電池回收再利用,二次生命電池",Genesee Northern Research,,Genesee Northern Research,https://www.crunchbase.com/organization/genesee-northern-research,2419769.0,Genesee Northern Research LLC,company,https://geneseenorthern.com,USA,New York,West Henrietta,operating,Genesee Northern Research designs and manufactures batteries.,"Battery,Manufacturing,Product Design,Supply Chain Management","Design,Energy,Manufacturing,Transportation",,,2009-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/o6wbyo7iv3glpqsmrxvg,,company,,,,,,,,,,,,,,,,,President and Founder,,,,,,,,,,2009.0,,,,,,
儲能,,"電化學儲能,儲能系統整合","鋰離子電池,設備供應安裝",Dongguan Liliang Electronics,,Dongguan Liliang Electronics,https://www.crunchbase.com/organization/dongguan-liliang-electronics,2199362.0,"Dongguan Liliang Electronics Co., Ltd.",company,https://www.liliangbattery.com,CHN,Hebei,Dongguan,operating,"Dongguan Liliang Electronics manufactures li-ion battery packs, li-polymer battery packs, ni-mh battery packs, and dry batteries.","Battery,Electrical Distribution,Electronics,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing",,,2007-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xxktwxh3bmwfbcjsk5vj,,company,,,,,,,,,,,,,,,,,Founder,,,,,,,,,,2007.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Solar Energy Provider,,Solar Energy Provider,https://www.crunchbase.com/organization/solar-energy-provider,3345279.0,Solar Energy Provider s.r.o.,company,https://se-provider.com/,SVK,Nitra,Nové Zámky,operating,"Solar Energy Provider specializes in building photovoltaic parks, servicing, monitoring, and investing.","Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2008-04-09,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/vsinuuasl0eowdahj9mb,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,"SixPack Technology Co, Ltd",,"SixPack Technology Co, Ltd",https://www.crunchbase.com/organization/sixpack-battery-technology-co-ltd,810471.0,"SixPack Technology Co, Ltd",company,https://sixpackpower.com/,CHN,Guangdong,Shenzhen,operating,"Sixpack specializes in designing and manufacturing Motive batteries, Energy Storage Battery LiFePO4 battery.","Battery,Customer Service,Energy,Manufacturing","Energy,Manufacturing,Other,Professional Services",,,2005-02-05,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bw96mtegsv8fwutttvd2,Sixpack Power,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2005.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Somos Solar,,Somos Solar,https://www.crunchbase.com/organization/somos-solar-inc,987705.0,Somos Solar Inc.,company,https://www.Somos.Solar,,,,operating,Somos Solar is a renewable energy EPC focussing on CI and utility scale projects.,"Clean Energy,CleanTech,Energy Storage,Renewable Energy,Solar,Wind Energy","Energy,Natural Resources,Sustainability",,,2022-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/wwbike3pjvbbxjrsctc7,Somos,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2022.0,,,,,,
儲能,,"電化學儲能,電池循環經濟,儲能系統整合","鈉離子電池,固態電池,鋰硫電池,金屬空氣電池,液流電池,電池回收再利用,二次生命電池,設備供應安裝",CellWise,,CellWise,https://www.crunchbase.com/organization/cellwise,1794596.0,"Guangdong Saiwei Electronics Co., Ltd.",company,http://www.cellwise-semi.com,CHN,Shanghai,Shanghai,operating,CellWise is a fabless semiconductor company that develops battery and power management chips for computers and other devices.,"Battery,Semiconductor,Software,Wearables","Consumer Electronics,Energy,Hardware,Science and Engineering,Software",,,2009-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/hy8w5hj8l7y2mokyxmxc,Guangdong Saiwei,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",One Cycle Control,,One Cycle Control,https://www.crunchbase.com/organization/one-cycle-control,288142.0,"One Cycle Control, Inc.",company,http://onecyclecontrol.com,USA,California,Irvine,operating,One Cycle Control provides power conversion equipment.,"Electronics,Energy Storage,Industrial,Renewable Energy","Consumer Electronics,Energy,Hardware,Manufacturing,Sustainability",,,2004-08-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/avwuvsp5z7ndrq2iwztp,OCC,company,,,,,,,,,,,,,,,,,"Co-Founder, President and Chief Executive Officer",,,,,,,,,,2004.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,ElecSys France,,ElecSys France,https://www.crunchbase.com/organization/elecsys-france,2469957.0,ElecSys France.,company,https://www.elecsys-france.com,FRA,Bourgogne,Lays-sur-le-doubs,operating,ElecSys France manufactures and designs energy storage solutions.,"Energy Storage,Manufacturing,Product Design","Design,Energy,Manufacturing",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/m7d28zzemhiai6rqpen2,,company,,,,,,,,,,,,,,,,,Founder and CEO,,,,,,,,,,2011.0,,,,,,
儲能,,其它,,Mobiqam,,Mobiqam,https://www.crunchbase.com/organization/mobiqam,1192900.0,,company,https://www.mobiqam.com/,BEL,Limburg,Hasselt,operating,Mobiqam is probably the most advanced mobile video surveillance system in the industry.,Battery,Energy,,,2017-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/n1todkgqf0ppcazguajs,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2017.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,FoShan RJ Tech Limited,,FoShan RJ Tech Limited,https://www.crunchbase.com/organization/gsl-energy,806248.0,FOSHAN RJ TECH LIMITED,company,https://www.lithiumbattery-rj.com,CHN,Guangdong,Foshan,operating,"FoShan RJ Tech is a lithium batteries manufacturer that offers power storage walls, smart solar energy systems, and Lifepo4 batteries.","Battery,Energy,Industrial Manufacturing,Manufacturing,Renewable Energy","Energy,Manufacturing,Sustainability",,,2006-02-03,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ika81p1ixktcsj1bs2cm,"FoShan RJ, RJ TECH",company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,Brags Hayes,,Brags Hayes,https://www.crunchbase.com/organization/brags-hayes,884418.0,"Brags Hayes, Inc.",company,https://bnhgenerators.com,USA,Florida,Hallandale,operating,Brags Hayes is an online seller of electric power generation.,"Battery,E-Commerce,Energy,Solar","Commerce and Shopping,Energy,Natural Resources,Sustainability",,,2006-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/rn65vljrtansnbuxx3xr,,company,,,,,,,,,,,,,,,,,Founder and CEO,,,,,,,,,,2006.0,,,,,,
儲能,,"電化學儲能,電池循環經濟,儲能系統整合","鈉離子電池,鋰硫電池,金屬空氣電池,液流電池,電池回收再利用,設備供應安裝,系統整合,儲能專案開發與營運商",ELB Energy Group,,ELB Energy Group,https://www.crunchbase.com/organization/elb-energy-group,739420.0,,company,https://www.ecolithiumbattery.com/,CHN,Guangdong,Shenzhen,operating,ELB Energy Group is a high and new tech enterprise specialized in manufacturing customized lithium batteries for all kinds of application.,"Battery,Energy,Manufacturing","Energy,Manufacturing",,,2013-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/mtafcet7zuf2n1pzbps6,ELB Battery,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,Strident Innovations,,Strident Innovations,https://www.crunchbase.com/organization/strident-innovations,1101355.0,Strident Innovations,company,https://www.strident.uk.com,GBR,Norfolk,Swaffham,operating,"Strident Innovations is a manufacturer of batteries, tires, and accessories.","Battery,Electronics,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing",,,2008-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/iwincagelbspckrnfwdn,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2008.0,,,,,,
儲能,,"化學儲能,儲能系統整合","電轉氫,設備供應安裝",MAHYTEC,,MAHYTEC,https://www.crunchbase.com/organization/mahytec,1117270.0,,company,https://www.mahytec.com/en/,FRA,Franche-Comte,Dole,operating,MAHYTEC provides energy storage solutions by manufacturing compressed and solid hydrogen storage systems.,"Energy,Energy Storage,Industrial Manufacturing,Manufacturing","Energy,Manufacturing",,,2008-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/esdyz2ju6wqepgnn8nzy,,company,,,,,,,,,,,,,,,,,Chief Executive Officer,,,,,,,,,,2008.0,,,,,,
儲能,,其它,,Ecigarette Marion,,Ecigarette Marion,https://www.crunchbase.com/organization/ecigarette-marion,2990564.0,2H Service Ltd,company,http://www.ecigareta-marion.cz,CZE,Hlavni mesto Praha,Prague,operating,"Marion offers masks, respirators, e-cigarettes, grips, electronic pipes, batteries for e-cigarettes, e-liquids, bases, and aromas.","Battery,Electronics,Marketing","Consumer Electronics,Energy,Hardware,Sales and Marketing",,,2004-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/oszpaicsq3cbnqoadss4,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,,,,,,
儲能,,電池循環經濟,"電池回收再利用,二次生命電池",TianLi Lithium Energy,,TianLi Lithium Energy,https://www.crunchbase.com/organization/tianli-lithium-energy,102132.0,"Xinxiang Tianli Energy Material Co., Ltd.",company,https://www.xxtlln.com/,CHN,Hebei,Hebei,ipo,TianLi Lithium Energy is mainly engaged in the research and development and production of lithium-electric technology.,"Battery,Electric Vehicle,Energy","Energy,Transportation",,,2009-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ofyn1odkojfrnmubrz4y,,company,,,,,,,,,,,,,,,,,,,,,szse,301152,2022-08-29,1006948466.0,251737116.0,,2009.0,,2022.0,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Pure Power Engineering,,Pure Power Engineering,https://www.crunchbase.com/organization/pure-power-engineering,1169173.0,"Pure Power Engineering, Inc.",company,https://www.purepower.com/,USA,New Jersey,Hoboken,operating,Pure Power Engineering is a solar design firm that specializes in utility-scale solar PV and energy storage.,"Energy,Energy Storage,Solar","Energy,Natural Resources,Sustainability",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ogmky8l0k5lp8bewpvgx,PPE,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2011.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",TFactory,,TFactory,https://www.crunchbase.com/organization/tfactory,1835004.0,,company,https://www.tfactory.kr,KOR,Seoul-t'ukpyolsi,Songdong,operating,TFactory specializes in energy storage and communication device manufacturing services.,"Communication Hardware,Energy Storage,Manufacturing,Renewable Energy,Telecommunications","Energy,Hardware,Manufacturing,Sustainability",,,2010-03-15,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/kwruvp3khfsd8g1luolo,티팩토리,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",QINOUS,,QINOUS,https://www.crunchbase.com/organization/qinous,3382174.0,,company,http://www.qinous.com/,DEU,Berlin,Berlin,closed,QINOUS is a renewable and environment company that develops and manufactures fully integrated plug play battery storage systems.,"Energy,Energy Management,Energy Storage,Manufacturing,Renewable Energy,Software Engineering","Energy,Manufacturing,Science and Engineering,Software,Sustainability",,,2013-01-01,,2024-04-04,,https://images.crunchbase.com/image/upload/t_cb-default-original/v1449811685/holow5n279tfxuyhohad.png,,company,,,,,,,,,,,,,,,,,,Rolls-Royce,acquisition,2020-01-14,,,,,,,2013.0,2020.0,,,,,
儲能,,"電池循環經濟,儲能系統整合","電池回收再利用,設備供應安裝",TABOS,,TABOS,https://www.crunchbase.com/organization/tabos,900490.0,TABOS Inc.,company,https://www.tabos.co.kr/,KOR,Ch'ungch'ong-namdo,Cheonan,operating,TABOS is an online shop that provides lithium batteries and chargers.,"Battery,E-Commerce,Electronics,Retail","Commerce and Shopping,Consumer Electronics,Energy,Hardware",,,2007-01-26,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/tanjlxbrcaamss6q55xw,타보스,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Gridworks,,Gridworks,https://www.crunchbase.com/organization/gridworks-3344,884482.0,"Gridworks, Inc.",company,https://www.gridworks.energy,USA,New Mexico,Albuquerque,operating,"Gridworks offers solar engineering, energy storage EPC, operations and maintenance services.","Energy,Energy Storage,Industrial Engineering,Renewable Energy,Solar","Energy,Manufacturing,Natural Resources,Science and Engineering,Sustainability",,,2014-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/mniamgd8zwwv8dbiuemm,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2014.0,,,,,,
儲能,,"其它,熱能儲能",地壓地熱儲能,Geothermal Energy Options,,Geothermal Energy Options,https://www.crunchbase.com/organization/geothermal-energy-options,2786787.0,"Geothermal Energy Options, LLC.",company,https://geo-us.com,USA,New York,Poughkeepsie,operating,Geothermal Energy Options designs and installs geothermal heating and cooling systems.,"Consulting,Energy,Geothermal Energy,Home Services,Mechanical Engineering","Energy,Professional Services,Real Estate,Science and Engineering,Sustainability",,,2012-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/czcyjvrxaw25w0muezrb,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Freedom Forever,,Freedom Forever,https://www.crunchbase.com/organization/freedom-forever,54898.0,Freedom Forever LLC,company,https://www.freedomforever.com,USA,California,Temecula,operating,Freedom Forever provides energy efficiency solutions to optimize solar energy transmission as well as installation and financing services.,"Energy,Energy Storage,Solar","Energy,Natural Resources,Sustainability",,,2011-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/zrfri77ej9ljl5zdrzeh,,company,,,,,,,,,,,,,,,,,CEO,,,,,,,,,,2011.0,,,,,,
儲能,,儲能系統整合,"系統整合,儲能專案開發與營運商",Fractal Business Analytics,,Fractal Business Analytics,https://www.crunchbase.com/organization/fractal-business-analytics,340867.0,Fractal Business Analytics LLC.,company,https://www.energystorageconsultants.com,USA,Texas,Austin,operating,Fractal Business Analytics provides energy storage consulting services.,"Consulting,Energy Storage,Industrial Engineering","Energy,Manufacturing,Professional Services,Science and Engineering",,,2013-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/bjeruodiv37jrwjhbkoe,Fractal Energy Storage Consultants,company,,,,,,,,,,,,,,,,,Chief Executive Officer,,,,,,,,,,2013.0,,,,,,
儲能,,"電化學儲能,儲能系統整合","鋰離子電池,設備供應安裝",Antigravity Batteries,,Antigravity Batteries,https://www.crunchbase.com/organization/antigravity-batteries,1167676.0,Antigravity Batteries LLC.,company,https://antigravitybatteries.com,USA,California,Gardena,operating,Antigravity Batteries is an E-commerce firm that provides lithium-ion battery products.,"Battery,E-Commerce,Manufacturing,Retail,Sales","Commerce and Shopping,Energy,Manufacturing,Sales and Marketing",,,2009-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/f7yt9zwyz3jk763gyqyh,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2009.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,GS Yuasa Lithium Power,,GS Yuasa Lithium Power,https://www.crunchbase.com/organization/gs-yuasa-lithium-power,619015.0,GS Yuasa Lithium Power Inc.,company,https://gsyuasa-lp.com,USA,Georgia,Roswell,operating,GS Yuasa Lithium Power manufactures and supplies rechargeable batteries and battery systems.,"Battery,Electrical Distribution,Manufacturing","Energy,Manufacturing",,,2006-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/szlhobc1qgivcuouytsp,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,RED FAIRY,,RED FAIRY,https://www.crunchbase.com/organization/red-fairy,3264710.0,,company,http://www.red-fairy.com/,CHN,Zhejiang,Hangzhou,operating,RED FAIRY specializes in manufacturing batteries for different applications.,"Battery,Energy Storage,Manufacturing","Energy,Manufacturing",,,2006-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/mr3ioqfoskapeka82b8l,瑞德丰精密制造有限公司,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2006.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Certasun,,Certasun,https://www.crunchbase.com/organization/certasun,586578.0,Certasun LLC.,company,https://certasun.com,USA,Illinois,Buffalo Grove,operating,Certasun manufactures and installs home solar systems.,"Energy,Energy Storage,Renewable Energy,Solar","Energy,Natural Resources,Sustainability",,,2018-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/og2mnhwkoepbvjbb5csk,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2018.0,,,,,,
儲能,,儲能系統整合,"設備供應安裝,系統整合,儲能專案開發與營運商",Klclear,,Klclear,https://www.crunchbase.com/organization/klclear,1523889.0,"Klclear Electric Technology Co., Ltd.",company,http://www.klclear.com/,CHN,Guangdong,Shenzhen,operating,Klclear is a supplier focusing on key components for electric vehicles specifically lithium battery management systems.,"Battery,Electric Vehicle,Manufacturing","Energy,Manufacturing,Transportation",,,2010-03-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/ko96hihl5rf1yhs7zef7,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,Sterling Power,,Sterling Power,https://www.crunchbase.com/organization/sterling-power,1277523.0,Sterling Power Products (Holdings) Ltd.,company,https://sterling-power.com/pages/about-us,GBR,Worcestershire,Droitwich,operating,"Sterling Power manufactures lithium batteries, chargers, ac crossover switches, alternators, fuses and other electronic devices.","Battery,Consumer Electronics,Electronics,Manufacturing","Consumer Electronics,Energy,Hardware,Manufacturing",,,2012-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/dnduwx6dghz12r4z2gqo,Sterling Power Products,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,,,,,,
儲能,,電池循環經濟,"電池回收再利用,二次生命電池",ChargeSPOT,,ChargeSPOT,https://www.crunchbase.com/organization/chargespot-da06,1067915.0,The ChargeSPOT-TW,company,https://www.charge-spot.tw,TWN,T'ai-pei,Taipei,operating,ChargeSPOT is a mobile power supply multinational leasing service company.,"Battery,Leasing,Mobile,Rental,Sales","Commerce and Shopping,Energy,Financial Services,Mobile,Sales and Marketing",,,2019-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/b50ongmgkc7jgytzjzk7,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2019.0,,,,,,
儲能,,化學儲能,電轉氫,SUNCAT Center for Interface Science and Catalysis,,SUNCAT Center for Interface Science and Catalysis,https://www.crunchbase.com/organization/suncat-center-for-interface-science-and-catalysis,2888225.0,SUNCAT Center for Interface Science and Catalysis,company,https://suncat.stanford.edu,USA,California,Stanford,operating,Suncats develops catalysts for chemical transformations of interest for sustainable energy storage and conversion at the atomic scale,"Education,Energy Storage,Higher Education,Sustainability","Education,Energy,Sustainability",,,2010-06-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xctmujuxfbrioyt01pkd,,company,,,,,,,,,,,,,,,,,,,,,,,,,,,2010.0,,,,,,
儲能,,儲能系統整合,設備供應安裝,4Patriots,,4Patriots,https://www.crunchbase.com/organization/4patriots,214951.0,"4Patriots, LLC",company,http://www.4patriots.com,USA,Tennessee,Nashville,operating,"4Patriots is the producer and seller of survival food, solar generators, batteries, water filters, RV gear, and all home and garden tools.","Battery,Food Processing,Manufacturing,Retail,Solar,Water Purification","Commerce and Shopping,Energy,Food and Beverage,Manufacturing,Natural Resources,Sustainability",,,2008-01-01,,,,https://images.crunchbase.com/image/upload/t_cb-default-original/xrnemc4ahwuy7jlgsd8a,,company,,,,,,,,,,,,,,,,,Senior Marketing Manager and Creative Services,,,,,,,,,,2008.0,,,,,,
